Primary Number,OTIS ID,Property Number,Name,Aliases and Alias Types,St Number,St Name,City,County,Zip,Vicinity,Other Geography,Evaluation Info,District Elements,Parent District,Assoc Resources,Parcel Num,MilePost,Ownership,Construction Year(s),oCode,Date Modified,Export Date
01-006397,473128,72036,FREEMAN-WINTER HOUSE,01-4623-008^Survey Number,884,MC ELROY ST,OAKLAND,ALAMEDA,94607,,,"2D2, 10/05/1990, DOE-01-90-0001-0650 | 2D2, 10/05/1990, FHWA900927X | 3D, 07/21/1993, 4623-0252-0650",,472543,,6-35-20-0,,P,1881,o37122g3,4/5/2018,9/23/2022
,681336,,McClure Convalescent Hospital & Rehabilitation Cen,McClure Convalescent Hospital & Rehabilitation Center^Official Historic Name,2910,McClure St,Oakland,Alameda,94609,,,"6Y, 12/10/2012, HUD_2012_1206_011",,,,,,,1962,o37122g3,5/4/2020,9/23/2022
01-008422,495841,100780,,,10838,MCINTYRE ST,OAKLAND,ALAMEDA,,,,"6Y, 02/07/1996, HUD960116L",,,,,,P,1924,,4/5/2018,9/23/2022
01-008373,493002,97427,,,3001,MCKILLOP RD,OAKLAND,ALAMEDA,,,,"6Y, 09/19/1995, HUD950724V",,,,,,P,1931,,4/5/2018,9/23/2022
01-009490,500076,106254,,,1021,MCKINLEY AVE,OAKLAND,ALAMEDA,94610,,GORE ALMA (Corridor),"7R, 01/13/1997, 4623-3158-0000",,,,023 0404 001 01,,P,1920,,4/5/2018,9/23/2022
01-009491,500077,106256,MARY SMITH COTTAGE: GRACE,,1101,MCKINLEY AVE,OAKLAND,ALAMEDA,94610,,,"7R, 01/13/1997, 4623-3159-0000",,,,023 0404 005 00,,,1902,,4/5/2018,9/23/2022
01-009492,500078,106257,MARY SMITH COTTAGE: FLORENCE,,1125,MCKINLEY AVE,OAKLAND,ALAMEDA,94610,,HOME PL (Corridor),"7R, 01/13/1997, 4623-3160-0000",,,,023 0404 008 00,,P,1901,,4/5/2018,9/23/2022
01-009489,500073,106251,,,880,MCKINLEY AVE,OAKLAND,ALAMEDA,94610,,,"7R, 01/13/1997, 4623-3157-0000",,,,023 0465 007 02,,P,1912,,4/5/2018,9/23/2022
01-006736,474054,73194,,,821,MEAD AVE,OAKLAND,ALAMEDA,,,,"6Y, 10/23/1991, HUD910916H",,,,,,U,1910,,4/5/2018,9/23/2022
01-008290,492161,95736,,,842,MEAD AVE,OAKLAND,ALAMEDA,,,,"6Y, 03/30/1995, HUD950316C",,,,,,P,1910,,4/5/2018,9/23/2022
01-008274,491295,94577,,,857,MEAD AVE,OAKLAND,ALAMEDA,,,,"6Y, 02/16/1995, HUD950120Z",,,,,,P,1908,,4/5/2018,9/23/2022
,555229,142832,MELDON PROVINCIAL DISTRICT,,,MELDON AVE,OAKLAND,ALAMEDA,,,,"7R, , 4623-3707-9999","555,230,555,231,555,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000",,,,,P,1928-1941,,4/5/2018,9/23/2022
,555230,142833,,,4608,MELDON AVE,OAKLAND,ALAMEDA,94619,,,"7R, , 4623-3707-0001",,555229,,036-2500-058,,P,1933,,4/5/2018,9/23/2022
,555231,142834,,,4616,MELDON AVE,OAKLAND,ALAMEDA,94619,,,"7R, , 4623-3707-0002",,555229,,036-2500-057,,P,1933,,4/5/2018,9/23/2022
,555232,142835,,,4619,MELDON AVE,OAKLAND,ALAMEDA,94619,,,"7R, , 4623-3707-0003",,555229,,036-2451-062,,P,1932,,4/5/2018,9/23/2022
,555233,142836,,,4622,MELDON AVE,OAKLAND,ALAMEDA,94619,,,"7R, , 4623-3707-0004",,555229,,036-2500-056,,P,1933,,4/5/2018,9/23/2022
,555234,142837,,,4628,MELDON AVE,OAKLAND,ALAMEDA,94619,,,"7R, , 4623-3707-0005",,555229,,036-2500-055,,P,1940,,4/5/2018,9/23/2022
,555235,142838,,,4629,MELDON AVE,OAKLAND,ALAMEDA,94619,,,"7R, , 4623-3707-0006",,555229,,036-2451-063,,P,1949,,4/5/2018,9/23/2022
,555236,142839,,,4634,MELDON AVE,OAKLAND,ALAMEDA,94619,,,"7R, , 4623-3707-0007",,555229,,036-2500-054,,P,1932,,4/5/2018,9/23/2022
,555237,142840,,,4641,MELDON AVE,OAKLAND,ALAMEDA,94619,,,"7R, , 4623-3707-0008",,555229,,036-2451-064,,P,1928,,4/5/2018,9/23/2022
,555238,142841,,,4646,MELDON AVE,OAKLAND,ALAMEDA,94619,,,"7R, , 4623-3707-0009",,555229,,036-2500-053,,P,1943,,4/5/2018,9/23/2022
,555239,142842,,,4649,MELDON AVE,OAKLAND,ALAMEDA,94619,,,"7R, , 4623-3707-0010",,555229,,036-2451-065,,P,1933,,4/5/2018,9/23/2022
,555240,142843,,,4655,MELDON AVE,OAKLAND,ALAMEDA,94619,,,"7R, , 4623-3707-0011",,555229,,036-2451-066,,P,1931,,4/5/2018,9/23/2022
,555241,142844,,,4701,MELDON AVE,OAKLAND,ALAMEDA,94619,,,"7R, , 4623-3707-0012",,555229,,036-2451-067,,P,1930,,4/5/2018,9/23/2022
,555242,142845,,,4707,MELDON AVE,OAKLAND,ALAMEDA,94619,,,"7R, , 4623-3707-0013",,555229,,036-2451-068,,P,1930,,4/5/2018,9/23/2022
,555243,142846,,,4715,MELDON AVE,OAKLAND,ALAMEDA,94619,,,"7R, , 4623-3707-0014",,555229,,036-2451-069,,P,1928,,4/5/2018,9/23/2022
,555244,142847,,,4721,MELDON AVE,OAKLAND,ALAMEDA,94619,,,"7R, , 4623-3707-0015",,555229,,036-2451-070,,P,1932,,4/5/2018,9/23/2022
,555245,142848,,,4727,MELDON AVE,OAKLAND,ALAMEDA,94619,,,"7R, , 4623-3707-0016",,555229,,036-2451-071,,P,1928,,4/5/2018,9/23/2022
,513237,184782,,,4516,MELROSE AVE,OAKLAND,ALAMEDA,94601,,,"6Y, 09/15/2010, HUD100823e",,,,036-2411-024-00,,P,1914,,4/5/2018,9/23/2022
01-010427,568395,129454,,,533,MERIMAC ST,OAKLAND,ALAMEDA,,,,"6Y, 11/19/2001, DOE-01-01-0017-0000 | 6Y, 11/19/2001, HUD011113F",,,,,,P,1900,,4/5/2018,9/23/2022
01-009873,500477,106840,MERRIEWOOD DISTRICT,,,MERRIEWOOD DR,OAKLAND,ALAMEDA,,,ABBOTT/CROWN/SHERWOO (Corridor),"7R, 02/19/1997, 4623-3550-9999",,,,,,P,1910-1950,,4/5/2018,9/23/2022
01-009493,500079,106258,,,5750,MERRIEWOOD DR,OAKLAND,ALAMEDA,94611,,MERRIWD CR (Corridor),"7R, 01/13/1997, 4623-3161-0000",,,,048G 7422 027 00,,P,1920,,4/5/2018,9/23/2022
,512765,185335,,,484,MERRITT AVE,OAKLAND,ALAMEDA,94610,,,"6Y, 09/22/2011, HUD110920C",,,,,,P,1940,o37121c8,4/5/2018,9/23/2022
01-009998,505801,113401,Western Pacific Railroad Ferry Slips,WPRR OAKLAND MOLE^Other Name,,Middle Harbor Rd,OAKLAND,Alameda,94607,,,"6Y, 01/06/1998, COE970808A | 6Y, 01/06/1998, DOE-01-97-0049-0000",,,,,,,1909,,4/5/2018,9/23/2022
,555411,142600,,,4107,MIDVALE AVE,OAKLAND,ALAMEDA,94602,,,"7R, , 4623-3698-0035",,555570,,029-1070-032,,P,1950,o34118b2,4/5/2018,9/23/2022
,555412,142601,,,4115,MIDVALE AVE,OAKLAND,ALAMEDA,94602,,,"7R, , 4623-3698-0036",,555570,,029-1070-031,,P,1938,o34118b2,4/5/2018,9/23/2022
,555413,142602,,,4121,MIDVALE AVE,OAKLAND,ALAMEDA,94602,,,"7R, , 4623-3698-0037",,555570,,029-1070-030,,P,1938,o34118b2,4/5/2018,9/23/2022
,555414,142603,,,4127,MIDVALE AVE,OAKLAND,ALAMEDA,94602,,,"7R, , 4623-3698-0038",,555570,,029-1070-029,,P,1938,o34118b2,4/5/2018,9/23/2022
,555415,142604,,,4134,MIDVALE AVE,OAKLAND,ALAMEDA,94602,,,"7R, , 4623-3698-0039",,555570,,029-1073-011,,P,1939,o34118b3,4/5/2018,9/23/2022
,555416,142605,,,4140,MIDVALE AVE,OAKLAND,ALAMEDA,94602,,,"7R, , 4623-3698-0040",,555570,,029-1073-012,,P,1939,o34118b3,4/5/2018,9/23/2022
,555417,142606,,,4150,MIDVALE AVE,OAKLAND,ALAMEDA,94602,,,"7R, , 4623-3698-0041",,555570,,029-1073-013,,P,1939,o34118b3,4/5/2018,9/23/2022
,555418,142607,,,4151,MIDVALE AVE,OAKLAND,ALAMEDA,94602,,,"7R, , 4623-3698-0042",,555570,,029-1071-012,,P,1939,o34118b3,4/5/2018,9/23/2022
,555419,142608,,,4159,MIDVALE AVE,OAKLAND,ALAMEDA,94602,,,"7R, , 4623-3698-0043",,555570,,029-1071-011,,P,1939,o34118b3,4/5/2018,9/23/2022
,555420,142609,,,4209,MIDVALE AVE,OAKLAND,ALAMEDA,94602,,,"7R, , 4623-3698-0044",,555570,,029-1072-012,,P,1940,o34118b3,4/5/2018,9/23/2022
,555602,142610,,,4210,MIDVALE AVE,OAKLAND,ALAMEDA,94602,,,"7R, , 4623-3698-0045",,555570,,029-1073-015,,P,1941,,4/5/2018,9/23/2022
01-007443,482717,84314,BUILDING #645,01-4623-002^Survey Number | ADMINISTRATION^Other Name | OAKLAND ARMY BASE^Other Name,,MIDWAY ST,OAKLAND,ALAMEDA,,,,"6Y, 10/05/1990, 4623-0441-0047 | 6Y, 10/05/1990, FHWA900927X",,470764,,,,F,1942,,4/5/2018,9/23/2022
01-007458,482732,84330,BUILDING #690,01-4623-002^Survey Number | BACHELOR ENLISTED QUARTERS^Other Name | OAKLAND ARMY BASE^Other Name,,MIDWAY ST,OAKLAND,ALAMEDA,,,,"6Y, 10/05/1990, 4623-0441-0062 | 6Y, 10/05/1990, FHWA900927X",,470764,,,,F,1959,,4/5/2018,9/23/2022
01-007462,482736,84334,BUILDING #726,01-4623-002^Survey Number | OAKLAND ARMY BASE^Other Name | SERVICE CLUB AND LIBRARY^Other Name,,MIDWAY ST,OAKLAND,ALAMEDA,,,,"6Y, 10/05/1990, 4623-0441-0066 | 6Y, 10/05/1990, FHWA900927X",,470764,,,,F,1957,,4/5/2018,9/23/2022
01-007465,482739,84337,BUILDING #740,01-4623-002^Survey Number | BOWLING CENTER^Other Name | OAKLAND ARMY BASE^Other Name,,MIDWAY ST,OAKLAND,ALAMEDA,,,,"6Y, 10/05/1990, 4623-0441-0069 | 6Y, 10/05/1990, FHWA900927X",,470764,,,,F,1968,,4/5/2018,9/23/2022
01-009494,500080,106259,,,5185,MILES AVE,OAKLAND,ALAMEDA,94618,,CAVOUR (Corridor),"7R, 01/14/1997, 4623-3162-0000",,,,014 1227 002 02,,P,1900,,4/5/2018,9/23/2022
,550766,146912,,,5687,MILES AVE,OAKLAND,ALAMEDA,94618,,,"6Y, 03/10/2004, DOE-01-04-0015-0000 | 6Y, 03/10/2004, FCC040310B",,,,05-1256-006-00,,P,,,4/5/2018,9/23/2022
01-000842,489874,92969,PACIFIC GAS & ELECTRIC COMPANY SUBSTATION H,01-4623-009^Survey Number,1128,MILLER AVE,OAKLAND,ALAMEDA,94601,,,"7R, 09/30/1994, 4623-1197-0000",,,,019-0098-006-00,,P,1925,,4/5/2018,9/23/2022
01-000843,489890,92988,"OAKLAND FREE LIBRARY, 23RD AVENUE BRANCH",01-4623-009^Survey Number,1449,MILLER AVE,OAKLAND,Alameda,94601,,E 15TH ST (Corridor),"1S, 08/11/1995, NPS-96000106-0000 | 3S, 08/11/1995, 01-0022 | 3S, 09/30/1994, 4623-1198-0000 | 3S, 09/30/1995, 4623-4496-0000",,,,020-0153-006-00,,,1917,o37122g3,4/5/2018,9/23/2022
01-001487,490603,93748,,,1521,MILLER AVE,OAKLAND,ALAMEDA,,,,"7R, 09/30/1994, 4623-1842-0000",,,,020-0158-019-01,,P,1910,,4/5/2018,9/23/2022
01-001488,490604,93749,,,1522,MILLER AVE,OAKLAND,ALAMEDA,,,,"7R, 09/30/1994, 4623-1843-0000",,,,020-0158-009-00,,P,1910,,4/5/2018,9/23/2022
01-001489,490605,93750,,,1524,MILLER AVE,OAKLAND,ALAMEDA,,,,"7R, 09/30/1994, 4623-1844-0000",,,,020-0158-005-02,,P,1910,,4/5/2018,9/23/2022
01-001490,490606,93751,,,1528,MILLER AVE,OAKLAND,ALAMEDA,,,,"7R, 09/30/1994, 4623-1845-0000",,,,020-0158-004-00-W,,P,1910,,4/5/2018,9/23/2022
01-001491,490607,93752,,,1529,MILLER AVE,OAKLAND,ALAMEDA,,,,"7R, 09/30/1994, 4623-1846-0000",,,,020-0158-018-00,,P,1890,,4/5/2018,9/23/2022
01-001492,490608,93753,,,1532,MILLER AVE,OAKLAND,ALAMEDA,,,,"7R, 09/30/1994, 4623-1847-0000",,,,020-0158-003-00-W,,P,1880,,4/5/2018,9/23/2022
01-010237,560309,119462,,,2938,MILLSBRAE AVE,OAKLAND,ALAMEDA,,,,"6U, 08/21/1995, DOE-01-95-0099-0000 | 6U, 08/21/1995, HUD950821H",,,,,,P,1926,,4/5/2018,9/23/2022
01-009279,499664,105794,,,3039,MILLSBRAE AVE,OAKLAND,ALAMEDA,,,,"6Y, 12/09/1996, HUD961115A",,,,,,P,1925,,4/5/2018,9/23/2022
,513280,184826,,,3045,MILLSBRAE AVE,OAKLAND,ALAMEDA,94605,,,"6Y, 09/15/2010, HUD100823dd",,,,038-3161-003-00,,P,1933,,4/5/2018,9/23/2022
01-009495,500081,106260,"McHAFFIE, JAMES AND HELEN, HOUSE",,860,MILTON ST,OAKLAND,ALAMEDA,94607,,,"7R, 01/14/1997, 4623-3163-0000",,,,003 0005 012 00,,P,1887,,4/5/2018,9/23/2022
,557320,140630,,,2614,MINNA AVE,OAKLAND,ALAMEDA,94619,,,"7R, , 4623-3674-0029",,557491,,032-2058-055,,P,1925,o37122g2,4/5/2018,9/23/2022
,557321,140631,,,2615,MINNA AVE,OAKLAND,ALAMEDA,94619,,,"7R, , 4623-3674-0030",,557491,,032-2058-008,,P,1925,o37122g2,4/5/2018,9/23/2022
,557322,140632,,,2620,MINNA AVE,OAKLAND,ALAMEDA,94619,,,"7R, , 4623-3674-0031",,557491,,032-2058-056,,P,1925,o37122g2,4/5/2018,9/23/2022
,557323,140633,,,2621,MINNA AVE,OAKLAND,ALAMEDA,94619,,,"7R, , 4623-3674-0032",,557491,,032-2058-007,,P,1925,o37122g2,4/5/2018,9/23/2022
,557324,140634,,,2626,MINNA AVE,OAKLAND,ALAMEDA,94619,,,"7R, , 4623-3674-0033",,557491,,032-2058-041,,P,1925,o37122g2,4/5/2018,9/23/2022
,557325,140635,,,2627,MINNA AVE,OAKLAND,ALAMEDA,94619,,,"7R, , 4623-3674-0034",,557491,,032-2058-006,,P,1934,o37122g2,4/5/2018,9/23/2022
01-008155,487885,90573,,,2812,MINNA AVE,OAKLAND,ALAMEDA,,,,"6Y, 08/04/1994, HUD940707N",,,,,,P,1923,,4/5/2018,9/23/2022
01-009920,501703,108385,,,2116,MITCHELL ST,OAKLAND,ALAMEDA,,,,"6Y, 06/05/1997, HUD970421C",,,,,,P,1903,,4/5/2018,9/23/2022
01-009723,500353,106586,,,2315,MITCHELL ST,OAKLAND,ALAMEDA,,,,"6Y, 01/30/1997, HUD961209B",,,,,,P,1906,,4/5/2018,9/23/2022
01-008311,492276,95913,,,2330,MITCHELL ST,OAKLAND,ALAMEDA,,,,"6Y, 05/23/1995, HUD950328B",,,,,,P,1918,,4/5/2018,9/23/2022
,513603,184532,,,6460,MOKELUMNE AVE,OAKLAND,ALAMEDA,94605,,,"6Y, 09/15/2010, HUD100907IJ",,,,037A-2774-029-00,,P,1946,,4/5/2018,9/23/2022
,513595,184524,,,6616,MOKELUMNE AVE,OAKLAND,ALAMEDA,94605,,,"6Y, 09/15/2010, HUD100907YZ",,,,037A-2775-027-00,,P,1925,,4/5/2018,9/23/2022
,513271,184817,,,6322,MONADNOCK WY,OAKLAND,ALAMEDA,94605,,,"6Y, 09/15/2010, HUD100823jj",,,,037A-2740-009-00,,P,1927,,4/5/2018,9/23/2022
01-008901,498562,105018,,,6038,MONROE AVE,OAKLAND,ALAMEDA,,,,"6Y, 11/04/1996, HUD961104A",,,,,,P,1916,,4/5/2018,9/23/2022
01-009496,500082,106263,,,552,MONTCLAIR AVE,OAKLAND,ALAMEDA,94606,,CLEVELAND (Corridor),"7R, 01/14/1997, 4623-3164-0000",,,,023 0469 018 00 S,,P,1897,,4/5/2018,9/23/2022
01-009787,500377,106698,MONTE VISTA AVENUE DISTRICT,,,MONTE VISTA AVE,OAKLAND,ALAMEDA,,,MOSS//MONTELL/ROBLEY (Corridor),"7R, 02/05/1997, 4623-3467-9999",,,,,,P,1890-1910,,4/5/2018,9/23/2022
01-009497,500083,106264,,,232,MONTE VISTA AVE,OAKLAND,ALAMEDA,94611,,,"7R, 01/14/1997, 4623-3165-0000",,,,012 0933 009 00,,P,1912,,4/5/2018,9/23/2022
01-009498,500084,106265,,,240,MONTE VISTA AVE,OAKLAND,ALAMEDA,94611,,,"7R, 01/14/1997, 4623-3166-0000",,,,012 0933 008 00,,P,1900,,4/5/2018,9/23/2022
01-009499,500085,106266,,,412,MONTE VISTA AVE,OAKLAND,ALAMEDA,94611,,,"7R, 01/14/1997, 4623-3167-0000",,,,012 0927 001 02 N,,P,1890,,4/5/2018,9/23/2022
01-004616,414445,11655,"ST PAULS EPISCOPAL CHURCH, ST PAULS EPISCOPAL CHUR","01-4623-007^Survey Number | ST PAULS EPISCOPAL CHURCH, ST PAULS EPISCOPAL CHURCH DI^Other Name",110,MONTECITO AVE,OAKLAND,ALAMEDA,94610,,,"3B, 09/30/1995, 4623-3953-0000 | 3S, , 4623-0228-9999","414,442,414,443,414,000",,,010 0770 012 02,,P,1912-1924,o37122a1 | o37122g3,4/5/2018,9/23/2022
01-004614,414443,11653,ST PAULS PARISH HOUSE,01-4623-007^Survey Number,112,MONTECITO AVE,OAKLAND,ALAMEDA,94610,,,"3D, , 4623-0228-0002",,414445,,,,P,1924,o37122a1 | o37122g3,4/5/2018,9/23/2022
01-004615,414444,11654,ST PAULS SCHOOL,01-4623-007^Survey Number,114,MONTECITO AVE,OAKLAND,ALAMEDA,94610,,,"7R, , 4623-0228-0003",,414445,,,,P,1966,o37122a1 | o37122g3,4/5/2018,9/23/2022
01-004613,414442,11652,ST PAULS EPISCOPAL CHURCH,01-4623-007^Survey Number,116,MONTECITO AVE,OAKLAND,ALAMEDA,94610,,,"3B, , 4623-0228-0001",,414445,,,,P,1912,o37122a1 | o37122g3,4/5/2018,9/23/2022
01-004591,414420,11630,"OAKLAND CLUB, CASA ROMANA, CAPELA",01-4623-007^Survey Number,124,MONTECITO AVE,OAKLAND,ALAMEDA,94610,,,"3S, , 4623-0206-0000",,,,010 0770 014 00,,P,1922,o37122a1 | o37122g3,4/5/2018,9/23/2022
01-000844,489891,92989,LANG (WILLIAM) APARTMENT BUILDING,01-4623-009^Survey Number,130,MONTECITO AVE,OAKLAND,ALAMEDA,94610,,,"5S2, 09/30/1995, 4623-4497-0000 | 7R, 09/30/1994, 4623-1199-0000",,,,010-0770-015-00,,P,1921,o37122g3,4/5/2018,9/23/2022
01-000845,489892,92990,MONTEGRANDE APARTMENTS,01-4623-009^Survey Number,171,MONTECITO AVE,OAKLAND,ALAMEDA,94610,,,"6Z, 09/30/1995, 4623-4498-0000 | 7R, 09/30/1994, 4623-1200-0000",,,,010-0769-007-01,,P,1928,o37122g3,4/5/2018,9/23/2022
,555300,142913,,,3547,MONTEREY BLVD,OAKLAND,ALAMEDA,94619,,,"7R, , 4623-3712-0025",,555285,,029-1064-009,,P,1923,,4/5/2018,9/23/2022
,555301,142914,,,3551,MONTEREY BLVD,OAKLAND,ALAMEDA,94619,,,"7R, , 4623-3712-0026",,555285,,029-1065-002,,P,1931,,4/5/2018,9/23/2022
,555302,142915,,,3555,MONTEREY BLVD,OAKLAND,ALAMEDA,94619,,,"7R, , 4623-3712-0027",,555285,,029-1065-003,,P,1930,,4/5/2018,9/23/2022
,555303,142916,,,3559,MONTEREY BLVD,OAKLAND,ALAMEDA,94619,,,"7R, , 4623-3712-0028",,555285,,029-1065-004,,P,1931,,4/5/2018,9/23/2022
,555114,142917,,,3571,MONTEREY BLVD,OAKLAND,ALAMEDA,94619,,,"7R, , 4623-3712-0029",,555285,,029-1065-005,,P,1931,,4/5/2018,9/23/2022
,555115,142918,,,3577,MONTEREY BLVD,OAKLAND,ALAMEDA,94619,,,"7R, , 4623-3712-0030",,555285,,029-1065-006,,P,1931,,4/5/2018,9/23/2022
,555116,142919,,,3581,MONTEREY BLVD,OAKLAND,ALAMEDA,94619,,,"7R, , 4623-3712-0031",,555285,,029-1065-007,,P,1931,,4/5/2018,9/23/2022
,555117,142920,,,3585,MONTEREY BLVD,OAKLAND,ALAMEDA,94619,,,"7R, , 4623-3712-0032",,555285,,029-1065-008,,P,1932,,4/5/2018,9/23/2022
,555118,142921,,,3591,MONTEREY BLVD,OAKLAND,ALAMEDA,94619,,,"7R, , 4623-3712-0033",,555285,,029-1065-009,,P,1931,,4/5/2018,9/23/2022
,555119,142922,,,3595,MONTEREY BLVD,OAKLAND,ALAMEDA,94619,,,"7R, , 4623-3712-0034",,555285,,029-1065-010,,P,1932,,4/5/2018,9/23/2022
,557804,140079,,,3801,MONTEREY BLVD,OAKLAND,ALAMEDA,94619,,,"7R, , 4623-3669-0100",,558124,,030-1876-006,,P,1932,o37122g2,4/5/2018,9/23/2022
,557806,140081,,,3807,MONTEREY BLVD,OAKLAND,ALAMEDA,94619,,,"7R, , 4623-3669-0101",,558124,,030-1876-007,,P,1932,o34120h4 | o37122g2,4/5/2018,9/23/2022
,557807,140082,,,3811,MONTEREY BLVD,OAKLAND,ALAMEDA,94619,,,"7R, , 4623-3669-0102",,558124,,030-1876-008,,P,1925,o34120h4 | o37122g2,4/5/2018,9/23/2022
,557808,140083,,,3819,MONTEREY BLVD,OAKLAND,ALAMEDA,94619,,,"7R, , 4623-3669-0103",,558124,,030-1876-009,,P,1930,o34120h4 | o37122g2,4/5/2018,9/23/2022
,557809,140084,,,3823,MONTEREY BLVD,OAKLAND,ALAMEDA,94619,,,"7R, , 4623-3669-0104",,558124,,030-1876-010,,P,1938,o34120h4 | o37122g2,4/5/2018,9/23/2022
,557810,140085,,,4207,MONTEREY BLVD,OAKLAND,ALAMEDA,94619,,,"7R, , 4623-3669-0105",,558124,,030-1875-047,,P,1931,o34120h4 | o37122g2,4/5/2018,9/23/2022
,557812,140088,,,4212,MONTEREY BLVD,OAKLAND,ALAMEDA,94619,,,"7R, , 4623-3669-0106",,558124,,030-1873-025,,P,1926,o33118f3 | o37122g2,4/5/2018,9/23/2022
,557813,140089,,,4215,MONTEREY BLVD,OAKLAND,ALAMEDA,94619,,,"7R, , 4623-3669-0107",,558124,,030-1875-046,,P,1927,o33118f3 | o37122g2,4/5/2018,9/23/2022
,557814,140090,,,4216,MONTEREY BLVD,OAKLAND,ALAMEDA,94619,,,"7R, , 4623-3669-0108",,558124,,030-1873-026,,P,1931,o33118f3 | o37122g2,4/5/2018,9/23/2022
,557815,140091,,,4220,MONTEREY BLVD,OAKLAND,ALAMEDA,94619,,,"7R, , 4623-3669-0109",,558124,,030-1873-027,,P,1931,o33118f3 | o37122g2,4/5/2018,9/23/2022
,557816,140092,,,4221,MONTEREY BLVD,OAKLAND,ALAMEDA,94619,,,"7R, , 4623-3669-0110",,558124,,030-1875-045,,P,1922,o37122g2 | o39120b1,4/5/2018,9/23/2022
,557817,140093,,,4226,MONTEREY BLVD,OAKLAND,ALAMEDA,94619,,,"7R, , 4623-3669-0111",,558124,,030-1873-028,,P,1910,o33118f3 | o37122g2,4/5/2018,9/23/2022
,557818,140094,,,4234,MONTEREY BLVD,OAKLAND,ALAMEDA,94619,,,"7R, , 4623-3669-0112",,558124,,030-1873-029,,P,1941,o33118f3 | o37122g2,4/5/2018,9/23/2022
,557819,140095,,,4235,MONTEREY BLVD,OAKLAND,ALAMEDA,94619,,,"7R, , 4623-3669-0113",,558124,,030-1874-018,,P,1931,o33118f3 | o37122g2,4/5/2018,9/23/2022
,557923,140096,,,4242,MONTEREY BLVD,OAKLAND,ALAMEDA,94619,,,"7R, , 4623-3669-0114",,558124,,030-1873-030,,P,1939,o37122g2 | o39120b1,4/5/2018,9/23/2022
,557924,140097,,,4243,MONTEREY BLVD,OAKLAND,ALAMEDA,94619,,,"7R, , 4623-3669-0115",,558124,,030-1874-017,,P,1930,o37122g2 | o39120b1,4/5/2018,9/23/2022
,557925,140098,,,4248,MONTEREY BLVD,OAKLAND,ALAMEDA,94619,,,"7R, , 4623-3669-0116",,558124,,4623-3669-0116,,P,1930,o37122g2 | o39120b1,4/5/2018,9/23/2022
,557820,140099,,,4249,MONTEREY BLVD,OAKLAND,ALAMEDA,94619,,,"7R, , 4623-3669-0117",,558124,,030-1874-016,,P,1939,o33118f3 | o37122g2,4/5/2018,9/23/2022
,557821,140100,,,4254,MONTEREY BLVD,OAKLAND,ALAMEDA,94619,,,"7R, , 4623-3669-0118",,558124,,030-1873-032,,P,1930,,4/5/2018,9/23/2022
,557822,140101,,,4255,MONTEREY BLVD,OAKLAND,ALAMEDA,94619,,,"7R, , 4623-3669-0119",,558124,,030-1874-015,,P,1930,o33118f3 | o37122g2,4/5/2018,9/23/2022
,557823,140102,,,4260,MONTEREY BLVD,OAKLAND,ALAMEDA,94619,,,"7R, , 4623-3669-0120",,558124,,030-1873-033,,P,1930,o37122g2,4/5/2018,9/23/2022
,557824,140103,,,4261,MONTEREY BLVD,OAKLAND,ALAMEDA,94619,,,"7R, , 4653-3669-0121",,,,030-1874-014,,P,1930,o33118f3 | o37122g2,4/5/2018,9/23/2022
,557825,140104,,,4266,MONTEREY BLVD,OAKLAND,ALAMEDA,94619,,,"7R, , 4623-3669-0122",,558124,,030-1873-034,,P,1930,o33118f3 | o37122g2,4/5/2018,9/23/2022
,557826,140105,,,4267,MONTEREY BLVD,OAKLAND,ALAMEDA,94619,,,"7R, , 4623-3669-0123",,558124,,030-1873-013,,P,1948,o33118f3 | o37122g2,4/5/2018,9/23/2022
,557827,140106,,,4272,MONTEREY BLVD,OAKLAND,ALAMEDA,94619,,,"7R, , 4623-3669-0124",,558124,,030-1873-035,,P,1930,o33118f3 | o37122g2,4/5/2018,9/23/2022
,557828,140107,,,4273,MONTEREY BLVD,OAKLAND,ALAMEDA,94619,,,"7R, , 4623-3669-0125",,558124,,030-1874-012,,P,1930,o33118f3 | o37122g2,4/5/2018,9/23/2022
,557829,140108,,,4278,MONTEREY BLVD,OAKLAND,ALAMEDA,94619,,,"7R, , 4623-3669-0126",,558124,,030-1873-011,,P,1928,o33118f3 | o37122g2,4/5/2018,9/23/2022
,557830,140109,,,4279,MONTEREY BLVD,OAKLAND,ALAMEDA,94619,,,"7R, , 4623-3669-0127",,558124,,030-1874-011,,P,1930,o37122g2,4/5/2018,9/23/2022
,557832,140111,,,4284,MONTEREY BLVD,OAKLAND,ALAMEDA,94619,,,"7R, , 4623-3669-0128",,558124,,030-1873-037,,P,1936,o33118f3 | o37122g2,4/5/2018,9/23/2022
,557833,140112,,,4285,MONTEREY BLVD,OAKLAND,ALAMEDA,,,,"7R, , 4623-3669-0129",,558124,,030-1874-010,,P,1930,o33118f3 | o37122g2,4/5/2018,9/23/2022
,557834,140113,,,4290,MONTEREY BLVD,OAKLAND,ALAMEDA,94619,,,"7R, , 4623-3669-0130",,558124,,030-1873-038,,P,1930,o33118f3 | o37122g2,4/5/2018,9/23/2022
